日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,騎手,基準オッズ,人気,ラップ適性,ラップキャラ,SAV,信頼度,妙味度,展開順位,ST指数,仕上指数,合計値,合計値順位,出遅率,先行力,追走力,持久力,持続力,瞬発力,前3F順位,前3F差,前3F内外,勝負所順位,勝負所差,勝負所内外,G前順位,G前差,G前内外,斤量,騎手タイプ,騎手指数,騎手コメント,当該コース騎手総数,当該コース騎手勝率,当該コース騎手連対率,当該コース騎手複勝率,厩舎,最近放牧先,何走目,厩舎外厩総数,厩舎外厩勝率,厩舎外厩連対率,厩舎外厩複勝率,馬外厩総数,馬外厩勝率,馬外厩連対率,馬外厩複勝率,性,齢,前肢,後肢,蹄,重適性,特記1,特記2,特記3,父馬名,血統総数,血統勝率,血統連対率,血統複勝率,1週前追切,最終追切,調教指数,調教パターン,source_url,source_status
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,11,アート,鮫島克駿,21.9,8,中速持続,カスリ,51,Ｄ,Ｄ,11,41,37,-10,13,33%,40 (14),55 (6),62 (3),58 (3),44 (12),15,11,内,11,4,外,11,11,大外,57,[先][瞬],61,"コース○,枠脚質×",55,15%,25%,38%,杉山晴紀,田口トレーニングＦ,1,1,0 %,0 %,0 %,1,0%,0%,0 %,牡,3,普,普,中標,△,腰甘い,上が掛○,展開待ち,キセキ,6,0%,0%,0%,,40(札ダ),37,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262404&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,12,カリドーラ,小沢大仁,24.0,10,中速瞬発,,58,Ｄ,Ｄ,8,42,43,-3,7,0%,57 (6),58 (4),52 (6),37 (14),29 (16),8,6,中,1,0,外,8,9,大外,55,[先][瞬],36,"馬主○,枠脚質×,直近▲",19,0%,21%,37%,中舘英二,山元トレセン,3,10,10 %,10 %,10 %,,,,,牝,3,短,短,中ベ,△,時計掛○,腰甘い,大トビ,ブリックスアンドモルタル,44,14%,20%,25%,40(札ダ),69(札ダ),43,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262404&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,13,ロックフラワー,石川倭,35.0,13,中速持続,カスリ,27,Ｄ,Ｄ,16,33,42,-13,14,100%,35 (16),31 (16),44 (11),49 (9),58 (3),14,10,中,16,8,内,16,18,内,55,,57,,6,0%,0%,0%,西田雄一郎,シンボリ牧場,2,3,0 %,33 %,33 %,,,,,牝,3,短,普,中標ベ,△,,,,ゴールドシップ,160,9%,16%,28%,57(南Ｗ),48(美坂),42,坂路終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262404&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,14,インテンスゲイズ,斎藤新,18.1,6,中速持続,カスリ,63,Ｃ,Ｓ,5,43,43,-2,6,20%,48 (9),55 (7),56 (5),50 (7),42 (13),11,8,中,6,2,外,5,7,大外,55,[追][続],62,"枠脚質○,直近◎",39,5%,10%,18%,矢嶋大樹,真歌トレーニングＰ,2,1,0 %,0 %,0 %,,,,,牝,3,短,短,小標ベ,△,他馬気に,加速遅い,腰甘い,ゴールドシップ,160,9%,16%,28%,41(札ダ),61(札ダ),43,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262404&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,15,エイシンリーガル,松本大輝,35.2,14,中速バランス,,53,Ｄ,Ｄ,9,42,43,-3,8,33%,58 (3),48 (10),42 (13),46 (11),56 (6),5,4,内,10,4,内,9,10,中,57,[先],44,,17,0%,0%,6%,高橋康之,ドラゴンファーム,6,1,0 %,0 %,0 %,,,,,牡,3,普,普,中標ベ,△,揉れ弱い,腰甘い,突っ張る,ルーラーシップ,85,8%,19%,22%,35(函Ｗ),54(札ダ),43,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262404&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,4,202601020404,01262404,11:30,4R 芝2000 ３歳未勝利 11:30,16,メイショウローゼ,藤懸貴志,7.4,4,中速持続,カスリ,59,Ｄ,Ｄ,7,42,46,0,5,70%,47 (10),48 (9),50 (7),57 (4),59 (2),9,7,内,8,4,中,7,8,外,55,[先][追][瞬],39,枠脚質○,,%,%,%,本田優,山田ステーブル,3,4,0 %,0 %,0 %,,,,,牝,3,普,普,中標,○,終い確実,馬込平気,突っ張る,ロジャーバローズ,11,0%,9%,18%,27(函Ｗ),57(札ダ),46,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262404&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,1,コスモノーチラス,丹内祐次,13.0,5,,,45,Ｄ,Ｄ,6,23,36,-15,5,,41 (5),42 (6),51 (5),43 (6),41 (8),7,14,中,7,16,中,6,19,中,55,[先][追],39,"コース×,直近×",81,7%,23%,38%,伊藤大士,ビッグレッドＦ明和,1,6,0 %,0 %,0 %,,,,,牡,2,,,,,,,,ゴールドシップ,160,9%,16%,28%,47(札芝),55(札芝),36,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262405&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,2,アイアムイガイニモ,古川吉洋,13.9,7,,,40,Ｄ,Ｄ,8,23,33,-18,8,,41 (6),42 (7),51 (6),43 (7),41 (7),8,15,最内,8,17,最内,8,21,中,55,[続][瞬],46,直近◎,28,0%,7%,11%,奥平雅士,ＫＳトレーニングＣ,1,30,17 %,23 %,33 %,,,,,牡,2,,,,,,,,モズアスコット,24,8%,13%,25%,5(札芝),45(札ダ),33,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262405&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,3,ヴァンクライ,武豊,2.1,1,,,124,ＡＡ,Ｂ,1,54,38,18,1,,62 (1),63 (1),54 (3),65 (1),66 (1),1,0,最内,1,0,最内,1,0,最内,55,[続][瞬],61,コース○,58,9%,26%,38%,須貝尚介,ノーザンファーム,1,46,11 %,20 %,22 %,,,,,牡,2,,,,,,,,ハービンジャー,163,7%,18%,28%,52(函芝),55(函芝),38,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262405&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,4,コーズウルルン,石川倭,13.8,6,,,51,Ｄ,Ｄ,5,23,36,-15,7,,41 (8),42 (8),51 (7),43 (5),41 (6),6,14,内,6,16,内,5,18,内,55,,50,,8,0%,13%,13%,伊藤圭三,ファンタストクラブ,1,63,10 %,16 %,29 %,,,,,牡,2,,,,,,,,ニューイヤーズデイ,19,5%,21%,37%,42(函Ｗ),48(函Ｗ),36,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262405&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,5,トーセンイルン,長浜鴻緒,6.9,3,,,73,Ｃ,Ａ,3,47,39,12,2,,60 (2),62 (2),58 (2),62 (2),61 (2),2,2,最内,2,1,内,3,11,内,54,,38,,10,0%,0%,0%,小笠倫弘,エスティＦ小見川,1,53,4 %,13 %,17 %,,,,,牡,2,,,,,,,,ハイランドリール,3,0%,0%,0%,54(南Ｗ),56(札ダ),39,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262405&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,6,イルリサット,横山武史,3.0,2,,,80,Ｂ,Ｃ,2,45,41,12,3,,59 (3),61 (3),58 (1),58 (3),55 (3),3,2,内,3,2,最内,2,9,最内,55,[続][瞬],66,"馬主○,コース○,直近▲",73,27%,42%,53%,菊沢隆徳,ノーザンＦ空港,1,2,0 %,0 %,0 %,,,,,牝,2,,,,,,,,キズナ,132,12%,21%,30%,73(函芝),57(札芝),41,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262405&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,7,ゴルタン,吉田隼人,18.1,8,,,43,Ｄ,Ｄ,7,23,36,-15,6,,41 (7),42 (5),51 (4),43 (4),41 (5),5,13,最内,5,15,最内,7,20,最内,55,[追],45,"コース○,直近▲",34,18%,26%,41%,千葉直人,阿見トレセン,1,34,0 %,0 %,6 %,,,,,牡,2,,,,,,,,ゴールドシップ,160,9%,16%,28%,53(南Ｗ),47(札芝),36,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262405&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,5,202601020405,01262405,12:20,5R 芝1800 ２歳新馬 12:20,8,トワイライトローズ,浜中俊,7.3,4,,,66,Ｃ,Ｄ,4,34,37,-3,4,,56 (4),49 (4),26 (8),42 (8),52 (4),4,4,最内,4,7,最内,4,13,最内,55,[先][追][続][瞬],55,"コース×,直近○",40,8%,15%,23%,秋山真一郎,坂東牧場,1,,,,,,,,,牝,2,,,,,,,,キタサンブラック,77,16%,26%,40%,53(札芝),45(札ダ),37,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262405&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,1,クロミ,藤懸貴志,46.9,11,中速底力,,25,Ｄ,Ｄ,12,23,45,-36,12,0%,49 (7),44 (9),47 (6),31 (12),29 (12),7,10,最内,7,9,最内,12,23,最内,53,[先][追][瞬],45,,3,0%,33%,67%,小崎憲,チャンピオンヒルズ,2,186,8 %,15 %,22 %,,,,,牝,3,普,普,中標,○,体質弱い,,,キタサンブラック,33,12%,27%,33%,,,45,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,2,ルージュリヴィエラ,佐藤翔馬,13.2,7,超低速スタミナ,,51,Ｄ,Ｄ,8,44,44,-16,8,29%,65 (2),59 (2),42 (10),45 (9),50 (9),2,0,内,1,0,内,8,16,内,50,,45,,2,0%,0%,0%,嘉藤貴行,エクワインＲ,2,2,0 %,0 %,0 %,,,,,牝,3,短,短,小標ベ,◎,集中力×,完歩小さ,追頭上る,ニューイヤーズデイ,31,10%,13%,23%,,49(札ダ),44,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,3,ライラックデューン,古川吉洋,22.1,8,超低速スタミナ,,55,Ｄ,Ｄ,7,43,51,-10,7,8%,55 (4),55 (6),49 (5),50 (7),52 (8),4,7,最内,3,5,最内,7,15,最内,56,[続][瞬],45,"コース×,枠脚質×,直近◎",120,5%,11%,17%,緒方努,千歳市,1,,,,,,,,,牝,4,普,普,中標,○,砂被る×,腰甘い,坂×,コパノリッキー,34,6%,9%,12%,56(函Ｗ),64(函ダ),51,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,4,サイモンイロハニー,河原田菜々,30.7,9,中速バランス,,46,Ｄ,Ｄ,9,38,45,-21,9,43%,37 (12),57 (4),67 (1),51 (6),37 (11),12,17,最内,11,11,最内,9,17,中,52,,56,直近◎,14,14%,21%,21%,谷潔,グリーンＦ,5,14,7 %,7 %,7 %,,,,,牝,4,普,普,細標ベ,○,滞競馬○,展開待ち,スタミ×,ゴールドシップ,12,8%,25%,25%,,42(札ダ),45,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,5,サマースプラッシュ,和田陽希,46.9,12,低速スタミナ,,41,Ｄ,Ｄ,10,34,36,-34,11,11%,55 (5),37 (11),37 (12),44 (10),53 (6),5,7,内,10,11,内,10,19,中,50,,46,,40,3%,8%,10%,石栗龍彦,高橋ＴＣ,7,,,,,,,,,牝,3,普,普,小ベ,△,腰甘い,突っ張る,,アポロケンタッキー,9,0%,22%,33%,,,36,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,6,デルマサクラサク,横山和生,6.1,3,超低速スタミナ,,62,Ｃ,Ｄ,6,50,52,-2,3,6%,37 (11),56 (5),66 (2),66 (1),57 (4),11,16,内,8,10,外,6,13,大外,56,[久][続],67,"コース×,枠脚質○,直近○",112,13%,26%,47%,牧田和弥,山元トレセン,3,1,100 %,100 %,100 %,,,,,牝,4,普,普,小標起,○,水浮ダ○,展開待ち,ブ効果○,マインドユアビスケッツ,61,10%,18%,31%,44(函Ｗ),33(函Ｗ),52,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,7,タイセイルビー,小林美駒,12.3,6,低速持続,ピッタリ,65,Ｃ,Ａ,3,47,52,-5,6,0%,47 (8),40 (10),45 (8),56 (4),61 (1),8,11,内,9,10,中,3,11,大外,50,,63,"コース○,直近○",52,13%,25%,35%,千葉直人,大東牧場,7,,,,,,,,,牝,3,短,短,小標ベ,△,腰甘い,上が掛○,展開待ち,サトノダイヤモンド,32,13%,25%,38%,,58(札ダ),52,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,8,ヤマヤロード,古川奈穂,33.5,10,中速瞬発,,37,Ｄ,Ｄ,11,29,48,-27,10,25%,40 (10),30 (12),46 (7),37 (11),37 (10),10,15,最内,12,15,最内,11,20,内,51,[先][追],40,コース×,77,3%,4%,5%,小崎憲,チャンピオンヒルズ,2,186,8 %,15 %,22 %,,,,,牝,3,短,短,細ベ,○,腰甘い,,,アルアイン,5,0%,20%,20%,,48(札ダ),48,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,9,ウィンターガーデン,小沢大仁,11.9,4,超低速底力,,64,Ｃ,Ａ,4,50,52,-2,5,8%,43 (9),58 (3),62 (3),62 (2),55 (5),9,12,最内,5,7,内,4,12,内,56,[先][瞬],34,"枠脚質×,直近▲",52,4%,8%,12%,井上智史,ノーザンファーム,1,3,0 %,33 %,33 %,1,0%,0%,0 %,牝,5,普,普,中標,○,小倉向き,小回向き,器用さ欠,リアルインパクト,13,8%,15%,23%,46(函Ｗ),50(函Ｗ),52,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,10,ヴェールミューズ,鮫島克駿,12.2,5,超低速底力,,63,Ｃ,Ａ,5,45,71,12,1,0%,57 (3),52 (8),45 (9),49 (8),52 (7),3,4,最内,6,7,最内,5,12,外,53,[先][瞬],47,コース×,119,8%,19%,30%,浜田多実雄,キャニオンファーム土山,3,17,12 %,18 %,24 %,,,,,牝,3,普,普,中標,△,砂被る×,大トビ,,ルヴァンスレーヴ,51,10%,20%,27%,41(札ダ),79(札ダ),71,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,11,スリーケイ,斎藤新,4.0,2,低速底力,カスリ,69,Ｃ,Ｄ,2,50,52,-2,4,20%,50 (6),53 (7),52 (4),57 (3),58 (3),6,9,内,4,5,内,2,10,中,53,[追][続],50,"コース×,直近◎",78,6%,14%,26%,高橋一哉,エクワインＲ,4,,,,,,,,,牝,3,普,普,中標,○,砂被る×,前行く○,札幌向き,クリソベリル,23,13%,17%,22%,17(函Ｗ),54(札ダ),52,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,6,202601020406,01262406,12:50,6R ダ1700 ３歳上１勝クラス 12:50,12,ルージュボニート,横山武史,2.2,1,低速底力,カスリ,119,ＡＡ,ＡＡ,1,57,52,5,2,0%,66 (1),60 (1),42 (11),51 (5),58 (2),1,0,最内,2,0,最内,1,0,最内,53,[続][瞬],63,"馬主○,コース○,直近▲",148,18%,30%,39%,高柳瑞樹,エスティＦ小見川,5,,,,,,,,,牝,3,短,短,細ベ,△,砂被る×,腰甘い,,キズナ,49,16%,27%,27%,11(函Ｗ),15(函Ｗ),52,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262406&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,1,ブライアーヒル,大久保友雅,32.4,11,超高速スタミナ,,44,Ｄ,Ｄ,9,40,39,-25,10,10%,35 (12),27 (12),32 (12),44 (10),58 (3),12,14,最内,12,14,最内,9,13,内,53,[続],44,,10,0%,0%,10%,中尾秀正,加藤ステーブル,3,,,,,,,,,牝,4,普,普,中標,△,恐がり,時計速×,上が速×,アメリカンペイトリオット,7,0%,0%,14%,,33(札ダ),39,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,2,カップッチョ,黛弘人,32.7,12,中速瞬発,,40,Ｄ,Ｄ,11,34,30,-40,12,9%,42 (10),45 (10),51 (5),49 (7),48 (9),8,11,最内,10,11,最内,11,14,中,58,[先][追][久][続],50,馬主○,31,3%,10%,16%,佐藤吉勝,ミルファーム,3,1,0 %,100 %,100 %,,,,,牡,9,短,短,小標起,△,時計速×,渋馬場○,上が掛○,ジョーカプチーノ,13,0%,0%,8%,,,30,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,3,ヨドノゴールド,石川倭,3.5,2,中速底力,カスリ,87,Ａ,Ｂ,1,47,52,-5,2,2%,38 (11),53 (6),70 (1),72 (1),62 (2),11,13,内,11,13,内,1,0,大外,58,,66,,5,20%,20%,20%,橋田宜長,チャンピオンヒルズ,3,3,0 %,0 %,0 %,2,0%,0%,0 %,牡,8,短,短,中標,◎,ブ効果○,脚抜ダ○,外枠○,サウスヴィグラス,14,0%,14%,29%,,44(函Ｗ),52,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,4,アスコットアイ,古川吉洋,22.1,10,高速スタミナ,カスリ,49,Ｄ,Ｄ,7,37,51,-16,6,0%,49 (6),47 (9),47 (8),49 (5),52 (6),7,9,内,7,9,内,7,11,中,56,[続][瞬],60,"枠脚質×,直近◎",32,6%,6%,19%,緒方努,ウイニングスタッド千歳,1,,,,,,,,,牝,4,短,短,小標,◎,ズブイ,ダ向き,完歩小さ,モズアスコット,4,25%,25%,25%,70(函Ｗ),70(函Ｗ),51,コーステン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,5,ラスベガスサイン,横山琉人,13.2,5,高速持続,カスリ,39,Ｄ,Ｄ,12,33,44,-27,11,0%,44 (8),40 (11),41 (11),39 (11),43 (10),10,11,中,9,11,中,12,14,外,54,[追][続],44,直近▲,25,12%,24%,36%,長谷川浩大,ケイアイファーム,2,6,17 %,50 %,83 %,1,0%,100%,100 %,牝,3,普,普,小標,○,気が強い,口向悪い,滞競馬○,シルバーステート,7,14%,29%,29%,,44(札ダ),44,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,6,セイウンバジリスク,和田陽希,5.7,3,中速スタミナ,,67,Ｃ,Ｄ,4,40,52,-12,5,0%,62 (3),57 (4),45 (9),49 (6),54 (5),3,2,最内,3,2,最内,4,6,中,53,,58,,17,12%,18%,18%,北出成人,キャニオンファーム土山,2,72,7 %,15 %,22 %,1,0%,0%,0 %,牡,3,普,普,大標,△,平坦向き,ダ大丈夫,,フィレンツェファイア,8,0%,13%,38%,,,52,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,7,ステラノヴァ,長浜鴻緒,19.1,8,高速持続,カスリ,41,Ｄ,Ｄ,10,36,51,-17,9,30%,65 (1),61 (1),49 (7),36 (12),32 (11),1,0,最内,2,0,最内,10,14,最内,57,,47,,18,6%,6%,11%,水野貴広,ＫＳトレーニングＣ,2,119,8 %,15 %,23 %,,,,,牡,4,普,普,中標,○,スタミ×,,,ベストウォーリア,7,0%,29%,57%,58(函Ｗ),49(札ダ),51,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,8,ワイドデコラシオン,横山武史,2.9,1,高速底力,ピッタリ,80,Ｃ,Ｓ,2,48,52,-4,1,0%,55 (4),59 (3),57 (3),55 (3),50 (8),4,4,内,4,4,内,2,2,最内,58,[続][瞬],66,"枠脚質○,直近▲",37,5%,24%,51%,辻野泰之,チャンピオンヒルズ,4,11,18 %,18 %,36 %,,,,,牡,4,普,普,中標,○,一本調子,,,ミッキーアイル,23,0%,4%,13%,53(札ダ),52(札ダ),52,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,9,セイルロケット,大野拓弥,16.1,7,高速持続,カスリ,59,Ｄ,Ｄ,5,37,51,-16,7,29%,47 (7),47 (8),50 (6),50 (4),51 (7),6,9,最内,6,9,最内,5,8,外,58,[先][追][瞬],45,直近○,8,13%,25%,38%,橋口慎介,ノーザンファーム,1,7,14 %,29 %,29 %,4,0%,25%,25 %,牡,4,短,短,中標,○,ハナ条件,ダ大丈夫,腰甘い,スワーヴリチャード,5,0%,20%,40%,,68(札ダ),51,コーステン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,10,スパークルジョイ,小沢大仁,19.2,9,中速底力,カスリ,49,Ｄ,Ｄ,8,39,48,-17,8,10%,53 (5),60 (2),62 (2),44 (9),32 (12),5,5,最内,5,5,最内,8,11,内,56,[先][瞬],37,直近▲,22,5%,9%,14%,前川恭子,早来町,2,,,,,,,,,牝,5,短,短,小標,◎,気難しい,突っ張る,ハナ条件,レッドファルクス,13,15%,23%,31%,,,48,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,11,プルミエールパス,川又賢治,8.4,4,中速スタミナ,,74,Ｂ,Ｓ,3,46,52,-6,3,0%,64 (2),56 (5),42 (10),49 (8),55 (4),2,0,内,1,0,内,3,4,内,56,[先][続][瞬],39,,14,14%,29%,29%,河嶋宏樹,キャニオンファーム土山,1,90,6 %,12 %,21 %,5,0%,0%,60 %,牝,5,普,普,中標,○,脚抜ダ○,前行く○,内枠○,ロゴタイプ,4,0%,0%,0%,51(栗坂),22(札ダ),52,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,7,202601020407,01262407,13:20,7R ダ1000 ３歳上１勝クラス 13:20,12,メイショウハッブル,古川奈穂,13.6,6,低速スタミナ,,57,Ｄ,Ｄ,6,42,50,-12,4,24%,44 (9),48 (7),55 (4),63 (2),63 (1),9,11,内,8,11,内,6,9,最内,56,[先][追],44,,41,7%,22%,27%,石橋守,キャニオンファーム土山,4,8,25 %,25 %,50 %,,,,,牡,5,短,短,小標,○,アテに×,右回り○,京都向き,グレーターロンドン,3,0%,0%,0%,,,50,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262407&jo=2&idpm=iFT66JycF8pFY,PASS
2026-08-30,札幌,8,202601020408,01262408,13:50,8R 芝1500 ３歳上１勝クラス(無料開放レース) 13:50,1,ハネマン,原田和真,52.2,14,超高速底力,,35,Ｄ,Ｄ,14,34,40,-36,14,78%,47 (10),45 (10),47 (9),51 (6),54 (7),8,10,最内,12,17,内,14,17,内,53,[先][久],50,,9,0%,0%,0%,伊坂重信,新冠町,1,2,0 %,0 %,50 %,,,,,牝,3,短,短,小標ベ,△,器用,腰甘い,追頭上る,ファインニードル,11,9%,18%,27%,38(札ダ),44(札ダ),40,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260830&racekey=01262408&jo=2&idpm=iFT66JycF8pFY,PASS
