日付,開催場,R,race_id,racekey,発走,番組表示,馬番,馬名,騎手,基準オッズ,人気,ラップ適性,ラップキャラ,SAV,信頼度,妙味度,展開順位,ST指数,仕上指数,合計値,合計値順位,出遅率,先行力,追走力,持久力,持続力,瞬発力,前3F順位,前3F差,前3F内外,勝負所順位,勝負所差,勝負所内外,G前順位,G前差,G前内外,斤量,騎手タイプ,騎手指数,騎手コメント,当該コース騎手総数,当該コース騎手勝率,当該コース騎手連対率,当該コース騎手複勝率,厩舎,最近放牧先,何走目,厩舎外厩総数,厩舎外厩勝率,厩舎外厩連対率,厩舎外厩複勝率,馬外厩総数,馬外厩勝率,馬外厩連対率,馬外厩複勝率,性,齢,前肢,後肢,蹄,重適性,特記1,特記2,特記3,父馬名,血統総数,血統勝率,血統連対率,血統複勝率,1週前追切,最終追切,調教指数,調教パターン,source_url,source_status
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,2,リベラル,佐藤翔馬,107.3,14,高速スタミナ,カスリ,33,Ｄ,Ｄ,14,18,28,-34,14,100%,45 (12),44 (12),47 (10),40 (13),41 (13),14,17,内,14,17,中,14,24,外,52,,45,,56,7%,11%,14%,小手川準,ＫＳトレーニングＣ,1,141,4 %,4 %,8 %,1,0%,0%,0 %,牝,3,普,普,中標ベ,○,腰甘い,,,ダノンスマッシュ,5,0%,0%,20%,36(美坂),42(美坂),28,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,3,エリースノー,津村明秀,3.5,2,高速スタミナ,カスリ,95,ＡＡ,Ａ,2,43,40,3,2,43%,60 (3),61 (2),52 (8),60 (2),59 (3),3,7,最内,3,7,最内,2,6,内,55,[続][瞬],74,"コース○,枠脚質×,直近◎",72,10%,21%,32%,武市康男,ＫＳトレーニングＣ,1,358,4 %,9 %,14 %,6,0%,0%,17 %,牝,3,短,短,細標ベ,○,腰甘い,広馬場向,脚抜ダ○,サンダースノー,35,14%,20%,23%,,50(美坂),40,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,4,チュラヴェール,大野拓弥,6.0,3,中速スタミナ,ピッタリ,57,Ｄ,Ｄ,7,33,40,-7,5,9%,71 (1),69 (1),45 (11),37 (14),39 (14),1,0,最内,1,0,最内,7,17,最内,55,[先][追][瞬],50,"調教師○,直近○",38,0%,3%,18%,松山将樹,菅井牧場,4,1,0 %,0 %,0 %,1,0%,0%,0 %,牝,3,短,普,小標起,△,ブ効果○,一本調子,突っ張る,ホッコータルマエ,74,7%,16%,26%,27(札ダ),38(札ダ),40,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,5,シカゴキャッツ,木幡育也,117.2,15,中速底力,カスリ,35,Ｄ,Ｄ,13,13,6,-61,15,50%,47 (10),50 (8),56 (4),32 (15),29 (15),9,14,中,8,14,中,13,24,中,57,[先][追],38,,35,0%,3%,9%,新開幸一,小野瀬ファーム,1,13,8 %,8 %,8 %,,,,,牡,3,短,短,中標ベ,○,腰甘い,,,エスポワールシチー,55,7%,9%,15%,,20(美坂),6,坂路テン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,6,ペイシャダンシング,原優介,32.0,9,中速スタミナ,ピッタリ,50,Ｄ,Ｄ,9,30,35,-15,8,100%,47 (11),48 (10),52 (7),59 (3),58 (5),12,16,中,11,16,外,9,19,外,55,[追][久][続],55,"コース○,枠脚質○,直近○",117,6%,11%,21%,粕谷昌央,キタジョファーム,2,14,0 %,0 %,0 %,,,,,牝,3,短,短,小ベ,△,,,,オーヴァルエース,9,11%,11%,11%,48(美坂),48(美坂),35,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,7,ロンバスブレス,上里直汰,2.3,1,中速スタミナ,ピッタリ,120,ＡＡ,Ｂ,1,47,40,7,1,20%,63 (2),60 (3),45 (12),62 (1),65 (1),2,5,最内,2,5,最内,1,0,内,52,,48,,36,6%,8%,8%,石栗龍彦,小野瀬ファーム,3,,,,,,,,,牝,3,短,短,小ベ,△,他馬気に,腰甘い,,イスラボニータ,73,3%,11%,25%,,21(南Ｗ),40,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,8,ブライティアロード,石橋脩,19.7,6,超高速スタミナ,,62,Ｃ,Ｓ,5,33,33,-14,7,100%,47 (9),37 (14),26 (15),49 (9),61 (2),7,13,最内,13,17,最内,5,15,大外,55,[先][追],67,"コース○,枠脚質○",74,9%,22%,34%,和田正一郎,和田牧場（千葉県）,1,328,2 %,2 %,5 %,1,0%,0%,0 %,牝,3,短,短,小標ベ,○,腰甘い,馬込△,他馬気に,ダノンスマッシュ,5,0%,0%,20%,51(南Ｗ),46(南Ｗ),33,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,9,サンシュノジンギ,石田拓郎,83.8,13,高速持続,,42,Ｄ,Ｄ,12,21,28,-31,12,100%,44 (13),40 (13),41 (14),41 (12),45 (11),13,17,最内,12,17,内,12,21,中,55,,43,"コース×,枠脚質○,直近○",83,0%,4%,8%,奥村武,ジョイナスファーム,1,200,6 %,10 %,14 %,1,0%,0%,0 %,牡,3,短,短,小標起,△,,,,マインドユアビスケッツ,32,6%,13%,19%,43(南Ｗ),47(南Ｗ),28,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,10,ガヤーズベース,野中悠太郎,57.4,12,低速持続,,50,Ｄ,Ｄ,10,33,33,-14,6,50%,52 (6),56 (4),58 (3),57 (6),53 (8),5,11,内,4,11,内,10,19,中,57,[先][続][瞬],38,枠脚質○,43,0%,2%,5%,田中勝春,小野瀬ファーム,1,19,0 %,11 %,11 %,,,,,牡,3,短,短,細標,△,完歩小さ,腰甘い,,フォーウィールドライブ,30,10%,10%,23%,33(美坂),39(美坂),33,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,11,ケイツーキップ,水沼元輝,23.1,8,超高速持続,,58,Ｄ,Ｄ,6,32,32,-16,10,0%,53 (4),50 (9),42 (13),41 (11),45 (10),4,11,最内,5,11,最内,6,17,内,52,[瞬],40,,46,0%,0%,2%,清水英克,ＫＳトレーニングＣ,2,102,6 %,9 %,17 %,1,0%,0%,0 %,牝,3,短,短,小標ベ,○,加速遅い,完歩小さ,腰甘い,ラブリーデイ,13,0%,0%,8%,45(美坂),45(美坂),32,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,12,カフェオドヴィー,杉原誠人,35.9,10,中速スタミナ,ピッタリ,29,Ｄ,Ｄ,15,13,35,-32,13,100%,28 (15),30 (15),55 (6),44 (10),42 (12),15,24,最内,15,24,最内,15,25,最内,57,[追][瞬],50,枠脚質×,64,5%,6%,11%,古賀慎明,阿見トレセン,1,73,5 %,8 %,12 %,1,0%,0%,0 %,牡,3,普,普,中ベ,○,,,,ヘニーヒューズ,149,10%,19%,28%,46(美坂),56(南Ｗ),35,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,13,テラシエスタ,小林脩斗,41.8,11,超高速持続,,47,Ｄ,Ｄ,11,26,39,-15,9,100%,48 (8),56 (5),66 (1),54 (8),46 (9),10,15,最内,10,15,最内,11,20,内,57,[追],48,"コース○,枠脚質×",77,5%,6%,14%,黒岩陽一,吉澤Ｓ－ＥＡＳＴ,2,64,13 %,23 %,30 %,1,0%,0%,0 %,牡,3,短,短,中標ベ,○,腰甘い,脚捌き△,,ジャスタウェイ,38,11%,24%,24%,54(南Ｗ),56(南Ｗ),39,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,14,トリエンナーレ,石神深道,8.6,4,中速スタミナ,ピッタリ,67,Ｃ,Ｃ,4,35,40,-5,4,0%,49 (7),55 (6),63 (2),59 (4),53 (7),8,13,内,7,13,最内,4,14,中,53,,54,直近◎,58,3%,7%,10%,森一誠,阿見トレセン,1,18,6 %,17 %,17 %,,,,,牝,3,短,短,細標ベ,△,喉不安,,,マインドユアビスケッツ,32,6%,13%,19%,49(南Ｗ),53(南Ｗ),40,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,新潟,12,202604030312,04263312,18:05,12R ダ1200 ３歳未勝利 18:05,15,ライヴマティーニ,谷原柚希,12.2,5,中速スタミナ,ピッタリ,70,Ｃ,Ｓ,3,38,40,-2,3,20%,53 (5),52 (7),48 (9),58 (5),59 (4),6,12,中,6,12,中,3,13,外,51,,55,,6,0%,0%,0%,尾形和幸,小野瀬ファーム,2,18,0 %,6 %,22 %,,,,,牝,3,短,短,小標ベ,△,腰甘い,突っ張る,,ゴールドドリーム,29,3%,7%,14%,,,40,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=04263312&jo=0&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,1,エンルートフライト,坂井瑠星,2.5,1,低速瞬発,カスリ,84,Ｂ,ＡＡ,1,34,38,-4,2,0%,52 (4),47 (8),46 (8),58 (3),71 (1),4,13,最内,5,4,内,1,0,外,55,[先][続][瞬],58,"馬主○,コース○,枠脚質○,直近◎",98,18%,30%,41%,池添学,ノーザンＦしがらき,2,160,14 %,24 %,38 %,,,,,牡,2,短,短,小標ベ,△,突っ張る,脚外振走,腰甘い,コントレイル,54,11%,33%,39%,49(ＣＷ),51(ＣＷ),38,併用終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,2,ブラックミューズ,岩田望来,5.3,3,高速底力,,82,Ｂ,Ｓ,3,34,39,-3,1,33%,72 (1),60 (2),36 (11),32 (11),40 (9),1,0,最内,3,0,最内,3,0,最内,55,[続][瞬],52,"コース○,枠脚質○,直近×",113,19%,27%,33%,松永幹夫,ノーザンＦしがらき,3,34,9 %,24 %,24 %,,,,,牝,2,短,短,小ベ,○,ズブイ,広馬場向,,ミスターメロディ,21,10%,14%,19%,,39(栗Ｅ),39,コース中重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,3,プッシュザリミット,Ｍ．デムーロ,23.1,10,中速持続,,30,Ｄ,Ｄ,11,22,35,-19,11,100%,42 (9),24 (11),38 (10),36 (10),42 (8),9,24,内,11,19,最内,11,16,最内,55,[先][追][瞬],48,,33,3%,18%,27%,柴田卓,キャニオンファーム土山,1,4,25 %,25 %,25 %,1,0%,0%,0 %,牡,2,普,普,中標,○,,,,アールスター,,,,,41(栗坂),54(栗坂),35,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,4,ディープナイト,荻野琢真,43.4,11,低速瞬発,カスリ,45,Ｄ,Ｄ,9,27,35,-14,8,0%,46 (8),48 (7),53 (5),55 (4),55 (4),8,21,最内,7,8,内,9,11,中,55,[先][続][瞬],44,,3,0%,0%,33%,牧田和弥,吉澤Ｓ－ＷＥＳＴ,2,105,8 %,12 %,19 %,,,,,牡,2,普,普,中標,○,,,,シュヴァルグラン,30,7%,13%,17%,47(ＣＷ),48(栗坂),35,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,5,レイデアルマス,西村淳也,12.5,5,中速瞬発,,74,Ｂ,Ｓ,6,26,38,-12,6,100%,47 (7),46 (10),50 (6),54 (5),56 (3),7,19,最内,8,8,最内,6,3,大外,55,[先][追][瞬],46,"コース×,枠脚質○,直近○",88,10%,22%,31%,杉山佳明,ノーザンＦしがらき,1,117,10 %,19 %,29 %,1,0%,0%,0 %,牡,2,短,短,小標ベ,△,腰甘い,,,ドレフォン,93,6%,15%,22%,42(ＣＷ),52(栗坂),38,併用平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,6,ピュアノーブル,菱田裕二,11.4,4,中速バランス,カスリ,63,Ｃ,Ａ,7,31,38,-7,5,100%,59 (2),47 (9),39 (9),44 (9),57 (2),3,10,最内,4,3,最内,7,6,最内,55,[先][瞬],49,"調教師○,枠脚質×,直近▲",58,5%,9%,12%,岡田稲男,社台ファーム鈴鹿,2,4,25 %,25 %,25 %,,,,,牝,2,普,普,中標,○,集中力×,,,リオンディーズ,200,4%,14%,24%,,42(ＣＷ),38,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,7,マンナット,川田将雅,4.1,2,低速瞬発,カスリ,77,Ｂ,Ｃ,4,32,39,-5,4,0%,40 (10),54 (4),63 (2),64 (1),54 (5),10,25,最内,9,8,中,4,2,外,55,[先][追],76,"馬主○,コース○,枠脚質○,直近×",108,32%,55%,68%,斉藤崇史,ダーレー・ジャパン岡山,2,,,,,,,,,牡,2,普,普,中標,,,,,キズナ,417,12%,20%,29%,,,39,,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,8,ハルカカナタ,幸英明,13.4,7,中速持続,,83,Ｂ,Ｓ,2,30,32,-14,7,100%,51 (5),61 (1),58 (3),50 (6),39 (10),5,16,最内,1,0,内,2,0,内,55,[追][久][続],41,"コース×,枠脚質×,直近○",129,5%,16%,29%,秋山真一郎,ノーザンＦしがらき,1,23,4 %,9 %,13 %,1,0%,0%,0 %,牝,2,普,普,中標,○,気が強い,,,ドレフォン,93,6%,15%,22%,69(ＣＷ),42(ＣＷ),32,コース終い重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,9,ゴルディアス,松若風馬,22.8,9,中速バランス,カスリ,57,Ｄ,Ｄ,8,23,37,-16,9,0%,49 (6),53 (5),53 (4),45 (8),37 (11),6,18,内,6,6,最内,8,8,内,55,[先][追][瞬],40,"コース×,枠脚質×,直近○",72,6%,21%,28%,小崎憲,チャンピオンヒルズ,1,350,3 %,7 %,15 %,1,0%,0%,0 %,牡,2,普,普,中標,△,,,,ゴールドシップ,162,4%,12%,19%,53(ＣＷ),69(栗坂),37,坂路平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,10,ホットロッドハート,吉村誠之助,14.4,8,低速瞬発,カスリ,43,Ｄ,Ｄ,10,26,33,-17,10,100%,36 (11),52 (6),66 (1),61 (2),47 (7),11,28,最内,10,12,最内,10,12,最内,55,,53,"枠脚質○,直近◎",49,4%,10%,22%,前川恭子,社台ファーム鈴鹿,1,5,0 %,0 %,0 %,1,0%,0%,0 %,牡,2,普,普,中標,○,内もたれ,,,ホットロッドチャーリー,1,0%,0%,0%,42(ＣＷ),49(栗Ｐ),33,コース平均,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
2026-08-29,中京,1,202607030301,07263301,09:50,1R 芝2000 ２歳未勝利 09:50,11,メモリアデルレ,田山旺佑,12.8,6,中速瞬発,,77,Ｂ,Ｓ,5,34,38,-4,3,0%,57 (3),57 (3),49 (7),50 (7),52 (6),2,9,内,2,0,中,5,2,中,54,,44,直近○,27,4%,22%,30%,吉岡辰弥,グリーンウッド,2,74,26 %,36 %,46 %,,,,,牡,2,普,普,中標,○,,,,エピファネイア,467,9%,19%,27%,14(栗坂),29(栗坂),38,坂路テン重点,https://stride.get-luck.jp/member/race_viewer_test.php?racedate=20260829&racekey=07263301&jo=1&idpm=iFT66JycF8pFY,PASS
